,ct_train,ct_test,sv_train,sv_test,ca_train,ca_test,stack_train,stack_test,simple_train,simple_test,simple_stack_train,simple_stack_test
41,0.0998036059897,5.73375206804,4.01273674026,5.46112107416,0.0994545507528,7.35304759509,10.3296393393,10.4094841534,4.62162766278,5.11759687167,3.72800144508,4.26100021693
42,0.099978677726,5.55440010516,4.33965189268,4.77325073924,0.0995228416087,7.32567737818,11.7797472059,9.50469563188,5.16114411642,5.2616180989,3.66627016648,4.34866141383
43,0.0991506350187,5.96422153029,3.84515508746,5.11847247461,0.0995154386807,7.41608598918,11.587251536,11.4083096623,4.77953328045,5.06875028596,2.89771573662,4.4065903437
44,0.0980637895842,6.28993290475,3.72578139205,5.39550084339,0.0990992423481,7.67362737109,10.4253422861,11.3179032654,5.0375142537,4.73700975399,3.67549723936,4.02643422391
45,0.0996824395625,6.27674305204,3.98807986812,4.97846867368,0.100040086326,7.30980785388,11.1021958232,9.26876638668,4.89750758679,5.12237207707,3.7017059061,4.21153436066
46,0.0997969860767,5.77620348615,3.66436107392,5.88687485765,0.0992932088634,7.44491866482,10.8459471773,10.1682776068,4.98857534714,4.86031699816,4.09402631117,4.09812130445
47,0.0994958600268,5.95340975958,3.87994850475,5.46986604244,0.100054538108,7.31865521047,10.3936825392,11.8264544194,4.81525366289,5.05470994751,3.95227875093,4.2576681908
48,0.0983162742893,6.25408325256,3.8763855634,4.97158477768,0.099282081229,7.64937026551,10.3025350209,10.8371465529,4.85313864984,5.30522553109,3.52260216116,4.24090276035
49,0.0995797617582,5.94084205408,3.81564923902,5.32523239241,0.0993786136498,7.27303089377,10.4350426383,11.8416938355,5.18482439152,4.82387977053,3.73899887872,4.21084334831
50,0.10003394962,5.72460400868,4.01966505071,5.08897824887,0.099068090225,7.59231466271,10.9278251233,9.62989662089,4.88108350498,5.15703607593,3.86889928748,4.38247324263
51,0.0984691440373,6.47208836714,3.71319160988,5.40413623163,0.0987579993624,7.80256235067,10.0001805537,11.5753890718,5.1958695099,5.00666327489,3.84231461514,4.26851584166
52,0.0998023215567,6.11041606655,3.99935436564,5.29785983,0.0999945893092,7.15767165019,10.5119984152,10.4625528812,5.16339728677,5.06939174073,4.21591097562,4.13675389231
53,0.0993189828541,6.7245408706,4.22381276324,5.13663496105,0.100062461728,7.33751617348,10.8231731738,9.68581896808,4.8632165129,5.21273907251,3.96675893892,4.28019508585
54,0.0993351267214,5.99258759884,4.01156155903,5.32911669389,0.0998299732845,7.13896406356,10.5055364028,11.4069890013,5.28801755625,4.73269646886,4.26278497001,4.00903997384
55,0.0991456883813,5.74181536318,4.24712993742,5.05855074969,0.0996633906026,6.88626551373,8.73617747378,11.2305129758,4.67206627983,5.37560893015,3.67872335698,4.55089815901
56,0.0996613291024,5.69057949237,3.81877568041,5.25025618203,0.0995923453667,7.31596907752,10.506745064,9.92396770003,4.96906382894,4.84363738596,2.01704975565,4.23886141632
57,0.0992739981778,6.25006194424,3.55849188303,5.42334847068,0.099262415787,7.26990219752,10.4052964291,10.8832141518,4.93121365644,4.67343294914,3.9706373607,4.09564185525
58,0.0981463403024,6.0510014788,3.90645072186,5.67298568454,0.0991191621939,7.64443628734,10.0821288729,12.778769263,4.84017339595,4.9646742068,3.59641143094,4.45921559265
59,0.0985184646873,5.44730030011,4.26281553657,4.91009451801,0.0996417877676,7.03633510622,11.07025051,11.2532014893,4.55689986031,5.20048326909,3.90583056494,4.45658485973
60,0.0994421752895,6.02376745228,4.53365305593,5.03530204132,0.100054774843,7.5773330753,11.2300841302,11.503940211,4.74962645848,5.20567599929,3.6572795256,4.50950922416
61,0.0994979977248,6.30953627626,4.0906064293,5.04944703917,0.0997684116124,6.8093665811,11.6463929863,9.86079961711,5.49474523932,4.82449973278,3.9255232741,4.2088958494
62,0.0995001322822,5.65133364063,4.02491708549,5.15539532461,0.100074139308,7.65580753169,11.6939008471,10.4271796042,4.8872593354,4.83294469784,4.05235660147,4.21296244308
63,0.0998457285693,5.91818474488,3.95291868775,5.53976200803,0.100024182893,7.40173979026,10.686140371,10.6048818301,4.74603404331,4.98054153654,3.9303545213,4.23560383783
64,0.0997725847717,5.87495471379,3.95059576385,5.00042665456,0.0995730957411,7.36130231771,10.7350265408,10.6197299358,4.86109622805,5.37588563304,1.49124167589,4.57509215844
65,0.0977272888601,6.01950432996,3.73162178381,5.29316429278,0.0997097786711,7.86094612957,10.7988659316,10.0553353437,5.13428488882,4.77184290168,3.90507187981,4.39936692566
66,0.0998998453004,6.22748918665,3.76832584364,5.24065103957,0.0993550337152,7.3681434798,10.0218798298,11.3602313301,5.23645395285,4.5174909331,4.12741992034,3.81665461419
67,0.0996579747778,6.6540729453,3.93278459441,5.26130506558,0.099299777734,7.41082935705,11.3480144068,10.0617610521,4.72227968917,5.06055090642,1.36089536128,4.3802212563
68,0.0999793594298,5.94864471676,3.99393496367,5.46208520051,0.0998367497661,7.69745792069,10.5270613535,11.0678203861,5.20667653434,4.33294282215,4.32685288146,4.03890136946
69,0.0997172342309,6.45257612412,4.25918431026,5.01915668674,0.0991380139173,6.50868283542,12.0148221406,11.2890871318,4.54804693099,5.05044519509,3.17621907813,4.0689757705
70,0.099275628558,6.33977909705,3.34603163629,5.64668446141,0.0991320091503,7.64616759807,9.63771333698,13.2445114825,4.63377226666,5.00884058562,3.34961396578,4.34966626321
71,0.0994933322407,5.43191666068,4.09887020146,5.12761601712,0.0993957360321,7.4628833034,10.9475261169,9.5052267111,5.18957935026,4.76011174857,3.59893098189,4.1975400033
72,0.0996846518264,5.9347995572,4.05954850682,5.17048279915,0.0997436631616,7.47070807912,10.6704599544,11.0839280984,5.26678812294,4.54427527505,3.94948626522,4.33312297104
73,0.0992611945895,6.17581251479,3.82212313454,5.08928102078,0.100044267383,7.13481191336,11.0607676757,11.1857398494,5.06187824575,5.08436058796,1.39951768955,4.56501520074
74,0.0990248297407,5.66682131149,3.47512947206,5.55918174912,0.100052814894,7.59835884648,10.4161805535,11.6323067744,4.97357979282,5.30148823945,3.52066003719,4.5257671295
75,0.0990918005869,6.69137921378,3.76034443575,5.53052053378,0.0993669423364,6.97124919636,11.1749762851,10.1669896916,5.14410790818,5.01079441985,1.52671305747,4.3057163291
76,0.0996509444224,5.81582010745,4.12805498262,5.04140558565,0.0994646338394,7.30666706887,11.7265804141,10.021001285,5.05739977847,4.82078887287,3.61108322442,4.05633127391
77,0.100007667653,5.85767169771,3.86356336313,5.61921291639,0.0998775995283,7.37519035773,10.9090269414,9.71522829609,4.97401520851,4.73978762967,3.92534144643,4.01921178995
78,0.0983382421705,5.49274613285,3.78359100854,5.96634038556,0.0998401589597,6.98638757468,10.8589659387,11.0898897587,4.87557769227,5.1721090785,3.36077066498,4.31012248644
79,0.0996328793787,6.00533908684,3.7853576566,5.34514295815,0.0998233044813,7.00974805073,10.4082284731,11.6914903332,5.30956027752,4.54946458468,3.98205794395,3.86916591631
80,0.098774181385,5.7446920736,3.60802664462,5.55540691935,0.0997491464965,7.63307654913,10.5912251286,11.233140503,4.70693515788,4.94648635277,3.38445503385,4.48378686677
81,0.0996560428692,6.42501417156,4.35102139582,4.94441949878,0.0998293887635,8.21130682983,11.1934766548,10.3784447002,4.78545310774,4.68110845202,4.0376915103,4.00593575702
82,0.100018439837,6.22467435461,3.8031369433,5.31530191633,0.0996876305309,6.92545105678,11.1325209931,9.86512139208,5.08373731281,5.08061893037,4.12060881474,4.21869841413
83,0.0990509411958,5.85401924713,3.7560177578,5.71960688749,0.0994912739545,7.83978248801,10.3457536307,10.8769482692,4.89313588729,5.13650299905,3.71198420697,4.56959700239
84,0.099837230712,5.56409475687,4.13214081443,5.48893977788,0.0993755520986,7.28422112613,10.933724911,10.3472505116,4.8317012297,4.90250357447,3.52659847361,4.00781962855
85,0.099612525527,6.01740070828,4.08572062609,5.15449537019,0.0996220886447,7.24500845256,11.2564546686,10.8073200038,5.24948969942,4.60034988081,3.68902959514,4.08422803981
86,0.0991085625504,5.62480690059,3.95227117769,5.35582649213,0.0998986023215,7.43719216417,10.8342272763,10.5241163712,4.61931090867,4.9320293517,3.78260974121,4.26582547521
87,0.0999996510852,6.29604511664,3.8558851971,5.44064741848,0.0989451656351,7.31253251971,11.1843067498,11.3221676462,5.09553117076,4.64513076721,4.02656713399,4.10443230374
88,0.0983498164153,5.65254976141,3.82923028847,5.30250331022,0.0986316686875,7.21024003647,10.2806471766,11.120270007,5.01137468525,5.03672740817,4.21577541472,4.1706103655
89,0.0990761830257,5.87313578535,4.27625861426,4.88577738687,0.100052558718,6.81582732759,11.0041997003,12.2059672926,4.82375194724,4.87930647621,3.45579554814,4.42237050593
90,0.0996831951339,5.8045482028,4.58174376945,4.80529781222,0.0995108407471,7.51811525666,12.3257665297,9.42371907924,4.51816679342,5.06011654941,4.07308945991,4.25262442035
91,0.0997256051953,5.91830017684,3.72516306827,5.4121480688,0.100057250148,7.60668772361,10.0025764802,10.3927208085,5.28437175628,4.86362282608,1.93980811789,4.25079012275
92,0.0991903704384,6.05738000583,3.83186339903,5.40906272787,0.0990612213614,7.57812643104,10.467010251,10.4271182603,5.52058757984,4.68658422913,3.90304219548,4.03884354075
93,0.0995710985187,5.53931818886,4.07077825585,5.23709368677,0.0993534318171,7.35946448822,10.6411158955,10.901536572,4.8426827325,4.94517155956,3.7236533563,4.17169088337
94,0.0998047569548,6.7025092462,3.59360943848,5.66356282008,0.0993205498554,7.1193948718,10.6300208909,12.9393829967,5.11196042964,4.69406615546,4.05327310869,4.06110321718
95,0.0996675700608,6.2866828556,3.2143016301,6.07606724437,0.0998762012209,8.11468940215,9.33283351827,12.0567608436,5.42764524468,4.60963388369,4.39488538463,3.9254624874
96,0.0982534702942,6.15121209216,3.73680717807,5.59607921756,0.10006926324,7.34932136513,10.1311926917,11.001280092,5.34025970707,4.71351975495,3.39894909672,3.82327719404
97,0.0979998316202,6.20677446063,3.38767961354,5.61136152325,0.0993213572561,7.43986023144,10.2261654794,10.8110058945,4.82584036745,5.2390629713,3.42135894188,4.19253795929
98,0.0999702131444,5.79890393611,3.85971479206,5.63368659334,0.0994583272259,7.02870343315,11.0796674442,11.5537612184,5.06265926786,5.17774820785,3.83871437874,4.05135290077
99,0.0997158885974,6.0552208073,3.91767590915,5.06162538679,0.100039714733,7.36787243608,10.096178407,11.1581605454,4.99767145805,5.09618133185,4.04012835627,4.36886521924
100,0.0997809256722,5.81192709848,3.97565897544,5.20797676568,0.100079320748,7.43195738935,10.0788437259,11.9904812321,4.90880891727,4.66342820479,3.75011471529,4.31982166493
101,0.100010300475,6.42199732473,4.04555612355,4.92499138888,0.0995231336172,7.25033805867,11.2672341811,10.4738550176,5.03710049392,4.9237595093,1.45242215223,4.36742326733
102,0.0993618376376,5.9803650593,3.9866485717,5.4980565212,0.0995977080109,7.27514971411,10.3652594451,11.3985489005,4.86189449247,5.0389483468,4.19784237646,4.06636590038
103,0.0997806251115,6.09297223038,3.76980112303,5.52618323576,0.099751869729,7.02429231896,10.5327315305,10.657072356,4.57770034709,5.04194135479,3.91528173264,4.48841495283
104,0.0999160344021,6.53023324435,3.73761283051,5.41322032732,0.100049175825,7.86997307277,9.69873949289,12.6929655512,5.42280451257,4.73074350614,4.27673448166,4.00982977963
105,0.0995731464333,5.79685138944,4.28129837725,5.04049845456,0.100007704007,7.23572212019,9.8154797142,9.68758022606,4.63750905121,5.31434293849,3.89082011637,4.3227797711
106,0.0991009243948,6.0102319652,3.95873860253,5.22467979764,0.0990852942673,7.3890308032,10.7640959022,10.9643689113,4.50839449161,4.98078473436,3.12451822375,4.30657323423
107,0.0998182000157,5.96302904467,4.08759283973,5.41046931553,0.0997648477499,7.3814045399,10.3207102315,12.9133282915,4.64894747224,4.96942736927,3.36123541869,4.37448158946
108,0.0983496466731,6.2758965378,3.84343420243,5.20393997032,0.0999989410107,7.91276343765,9.86817240367,11.3423008273,5.23676554977,4.33114951364,3.90204586901,3.81404358652
109,0.0991447181789,5.55612694224,4.26218818847,5.4459849323,0.0996440463011,7.48674137313,11.636230804,9.50829656255,4.84160853274,5.24471947183,3.62026467216,4.36279490532
110,0.0996710351127,5.57776899159,4.09742170346,5.216540112,0.0981675391909,7.90804118649,10.6662559386,12.1228493024,4.90782887409,4.69293569775,4.13506102613,4.15301249418
111,0.0989573787075,6.1316597307,3.62005157257,5.59270898783,0.0993159091213,7.65707727189,10.3941763972,10.9995709908,5.55078406282,4.6277344116,2.37554573867,4.17937649084
112,0.0996889477613,6.47816691866,3.84172096489,5.74508709597,0.0995144255652,7.27056411472,9.90727726632,12.8755946917,5.08629357135,4.7110619097,3.54808028428,4.1016901758
113,0.0984652709572,5.98540868746,3.63465460833,5.7796343335,0.0991444067228,7.43196297323,10.3242815389,10.9035731372,4.98634151587,4.73164461152,2.71677121519,4.33411350889
114,0.0997358791335,6.20006903265,3.54522140484,5.32144295578,0.0994103630893,7.48673146744,10.7157005551,11.1341046241,4.47182120228,5.27589589199,3.67356213749,4.33383381911
115,0.0993799604848,5.53905702687,3.99096390706,5.04733243581,0.0990527531081,6.98807068339,11.0298684544,11.7124174069,4.68540475883,5.04657289823,3.75699498844,4.20148407583
116,0.0990872965168,5.97209025548,3.88742403392,5.38686212676,0.0996620267591,7.18751788265,11.3424879273,10.7893651722,4.67136957021,5.57900307412,3.4278565442,4.54032026742
117,0.0999243758615,5.66427040899,4.11576048294,5.1254600497,0.099659134395,7.00661420184,10.7698935181,11.6902777913,5.29165437638,4.71592104672,3.55100885206,4.30158405315
118,0.0998667066603,6.06790024986,4.27085695781,5.03033151477,0.0988064502441,7.02000279851,11.3658372464,9.641578489,4.94075304686,4.76927539031,3.74634466389,4.28316061365
119,0.0987774693034,5.93308797209,3.85716151085,5.04769121223,0.0998104264141,7.39551429606,10.0704788376,13.3159708864,4.96448428225,4.57755131489,3.97000336256,4.0880459477
120,0.0992144156304,5.81603313243,3.86330625058,5.25717025275,0.0996008254558,7.05078523647,10.3063541615,11.0477121347,5.32100929645,4.93244959052,4.04502517267,4.02960152673
121,0.0995506917691,6.04412249507,3.75208958176,5.47408642252,0.0993571144251,7.73867659898,9.6377540038,11.1613195626,4.60364852767,4.97657350622,3.4868899252,4.23338325126
122,0.099784424796,5.91148140248,3.90070164197,5.16876772859,0.0997698984767,7.25444694596,11.4753360094,11.5129666203,5.19846349165,4.58065443526,3.85766815814,4.18663998548
123,0.0988993273347,5.89696514649,3.46796005869,5.57718187657,0.0988222263822,7.748051779,9.95155147943,11.501930504,4.7908388431,5.10748844285,3.52266584525,3.98538413525
124,0.0995579732778,6.46469366641,3.96390567829,5.52721736273,0.0997017659757,7.29362844862,10.5515048172,11.5374878499,5.06976487095,4.63684257742,4.08178486164,4.24609074778
125,0.0996248416235,6.07759467136,4.04084876994,5.23042539467,0.0998549962574,7.16970594545,11.9387315968,10.1627299497,5.27422946609,4.85995148595,3.38337864795,3.99246304223
126,0.0996893275747,5.75918498633,4.06863564741,5.02676423573,0.099906831767,7.04775436607,10.4084567385,11.8964677676,5.1780760637,5.13596605428,3.99641879638,4.28087876558
127,0.0994352437394,6.22909007891,3.74747354852,5.80366722353,0.0993937687422,7.49130898827,10.7751454868,12.1482593316,4.61394629333,5.16026867158,3.74457966891,4.56949665808
128,0.099922120122,5.59004044737,4.12981645491,5.17467714084,0.0997120988151,6.8340126855,10.8994314696,10.4146456255,5.04865216434,4.90571900838,4.13007582129,4.13707536552
129,0.0993946251368,6.27749014234,3.84170657628,5.469143828,0.0997515931413,7.40290973536,11.5051737258,9.36674514981,4.7927137614,5.11152683497,4.00354336619,3.96216453214
130,0.0996330665456,5.98550923037,4.10477876029,5.02115262998,0.0998825553776,7.28923875529,11.3201854292,10.3486403509,4.99151620167,4.89891455463,3.72007578925,4.18260611922
131,0.0995226259231,5.81913884529,3.93949855184,5.25944735719,0.099369810583,6.79860807851,10.938054399,11.2844752661,5.11660014612,4.95021686817,3.90347484258,4.04251044582
132,0.100010435068,6.22915791983,4.19847755988,4.94353286638,0.099505103552,7.24453561433,11.1099641801,10.9437964651,5.04984544429,4.7292403383,3.27175410516,4.18491442157
133,0.0996285737747,6.13735098526,4.21656414974,4.97791263586,0.0996012470106,6.85378484593,12.0107597114,10.6735591435,4.96645959089,4.77277979752,3.74118456097,4.23748010396
134,0.099729955352,6.25067199978,3.7377034152,5.5902709548,0.0988563884857,7.88259232991,9.8032001068,11.4002630412,4.81793529868,4.87957877699,3.84188972241,4.32786526888
135,0.0996185252512,5.77156746447,4.08255927622,5.13924059492,0.10005122295,7.59796601366,11.3875767783,11.033846791,4.67866988824,5.001268669,3.14852707404,4.06009878803
136,0.0999460469114,5.81072603774,4.07247702653,5.19894963074,0.0995084639705,7.38429435575,10.8119143863,11.2469352938,4.52181208395,4.9813057407,3.86424418221,4.41089552419
137,0.0997933131155,6.11687664021,3.85024763423,5.72868287983,0.0991856145776,7.86575863709,7.2073140839,12.4835473245,4.85830886474,4.89880744955,3.90785973619,3.99574739642
138,0.0988693680977,6.33004282534,3.89152882589,5.54182896985,0.099152502682,7.61815648973,10.9162609276,10.1606967607,5.0058303414,5.13434641406,4.0364830463,4.28063490381
139,0.0995531289432,5.71117214182,4.16638710125,5.08055641818,0.100049105899,7.47998256838,10.6296284795,10.7785484207,4.50885966603,5.05932999828,3.75983314357,4.33013764571
140,0.099410502129,6.43745924899,3.90018648694,5.0504787802,0.0993067745472,7.63095783461,10.2928622301,11.9246806141,4.99387865139,4.8902724094,2.13431140617,4.34112309961
141,0.0994137807318,6.70355784307,4.05711057717,5.2026471294,0.0996643468106,7.27162974224,10.830592166,9.17945801192,5.31098951938,4.72082522046,1.61160501789,4.04660383536
142,0.0998245189791,5.41235179759,4.36898937166,5.37548118285,0.100036289987,6.93912301121,11.3386793859,8.90181366707,4.51693757271,5.2729175108,1.52708713697,4.75680094236
143,0.0996012463621,5.51923654804,3.98456712663,4.97368566188,0.0994020099977,6.67667865154,10.8121695579,12.7176732987,4.92658366963,5.22210418602,3.70097874538,4.32836097364
144,0.0991729153173,6.17844110224,3.75007088172,5.58799453112,0.0993632834131,7.49904631274,9.729096415,11.1492952228,5.08869812849,4.67093011307,1.70814887026,4.14461079977
145,0.100034354098,5.99929393899,4.32241868319,5.13201394008,0.0994542833892,7.36725650584,10.2964836423,11.7764800012,5.51905300577,4.57524460556,2.25195988971,4.17067311545
146,0.0995525900228,5.87330811544,3.86227200925,5.2170725933,0.0993340502948,6.66003626034,10.9387662421,9.81875911518,4.67476545163,5.0416483635,3.9852854211,4.30139701309
147,0.0997262739432,5.93980403436,4.19230723874,5.08779673911,0.0997878913054,7.40156810091,10.0915972514,11.2786894384,4.85710513075,4.78759150526,3.61023476141,4.09567662052
148,0.0994233128907,5.41398110991,4.19742782355,4.68811452138,0.0995311070856,7.47422688482,11.0944110572,11.9430450974,5.12973408738,4.87183294681,4.06108372043,4.14650367578
149,0.0993496188686,6.02961620167,3.88865468081,5.3965759828,0.0996401654175,7.56650065939,10.5235891137,13.0392970887,4.91144273456,4.6026175536,3.89171146073,4.09973522728
150,0.0995195465208,5.85175066919,3.70981515837,5.27659498063,0.0997857577549,7.55117467905,10.6829302376,10.5882641151,5.0814611735,4.70991240746,3.80052934879,4.48167996606
151,0.0995249745241,5.68105856355,4.05575697942,4.94159123924,0.0997882593559,7.27827052685,10.2666012777,12.2189799558,5.24357399572,4.81942257515,1.59982607283,4.257703842
152,0.099119547951,6.28901513704,3.92747957807,5.46657312734,0.0991455445897,7.51939162255,10.4163616275,12.2837116913,5.20524162631,4.45211683569,4.05715129355,4.16425320048
153,0.0999403122527,5.97427589315,3.63996859912,5.61342606491,0.0994716059588,7.70378378038,10.5023170989,10.8031436334,4.9606927577,4.87207559297,3.94796704052,4.09219903614
154,0.0986838325103,6.32892313495,4.05627282564,5.27001638651,0.0995351862018,7.41564892028,10.6994825323,12.0087152326,4.84687118606,4.83020323399,3.79159778499,4.20779224777
155,0.0990604243693,5.90287897365,4.30724480542,5.03528015102,0.099639920645,7.1066189072,12.1322527314,9.43540115966,4.97468629485,4.97573166257,3.58161444701,4.1394863813
156,0.0992944137478,5.94280728617,3.67763613679,5.37476710568,0.0997865640512,6.86881854127,11.5014480897,10.251174285,5.0105530551,5.00173979298,1.83449339016,4.28525879326
157,0.0996413670917,5.89861319757,3.87948320223,5.3063211715,0.0996646016126,7.57028547349,11.2744566543,9.02236936419,4.47001462142,5.3020593683,3.44168837553,4.50730322299
